,FUV_GALEX_FilterResponse,NUV_GALEX_FilterResponse,u_VST_FilterResponse,g_VST_FilterResponse,r_VST_FilterResponse,i_VST_FilterResponse,Z_VISTA_FilterResponse,Y_VISTA_FilterResponse,J_VISTA_FilterResponse,H_VISTA_FilterResponse,K_VISTA_FilterResponse,W1_WISE_FilterResponse,W2_WISE_FilterResponse,W3_WISE_FilterResponse,W4_WISE_FilterResponse,P100_Herschel_FilterResponse,P160_Herschel_FilterResponse,S250_Herschel_FilterResponse,S350_Herschel_FilterResponse,S500_Herschel_FilterResponse,z
215,1252711268.063211,7024050591.417783,65240045172.26108,253254111139.67816,430844207739.5111,569916599019.0702,695092547724.1744,797718379607.4364,874199994330.7855,1016573051967.7166,801620451802.4448,442588304867.7527,243257170848.2358,204736306298.73734,156638349668.00958,8177810506312.671,10511885924519.621,6207577955559.897,2889497631897.4985,1052502008824.2748,0.0
718,4967316156.393338,5319587249.429758,6938731084.132997,13101803600.882517,13699566269.39555,14273459323.714064,14504424861.590385,14660702207.898129,13931018472.915516,13133964957.875336,9258809768.36373,4606388462.964574,2458292835.7028313,1169897519.6854317,818531614.2861307,16038651347.438953,24655401167.53727,17092081766.102821,8712557103.951834,3394449154.196461,0.0
197,99808711.34863366,3029080478.39992,47937310614.14828,203716672810.51492,367058635572.84595,494605439504.33545,612639618857.6115,713518213262.6499,769890866623.6538,900624878965.8235,699804172617.6438,362403578329.46906,201463959345.28293,36169515857.83083,12226965789.002474,725915455.380153,416687480.8921565,230728702.12576264,121018966.88940868,52354173.43349912,0.0
1276,24649917498.484688,19632973737.022507,15136716558.070488,18467381523.59647,17477443229.083694,17378723916.07313,17275418156.739822,17257900948.213238,16342622634.438263,15427010909.977829,11164836713.401117,8999356095.696325,4969993703.172791,61912330227.1907,72143518714.95319,330795244400.01855,213999644314.47888,88452141314.94861,35267668182.57131,11641436289.188972,0.0
1303,10380944.012557158,50876738.65126127,295777752.2086459,928391885.1559054,1380834305.0349844,1652892274.8537424,1802742775.0252273,1921903756.8697422,1982383014.436541,2029625910.7503734,1455294254.618536,728947116.7211554,386698059.67365843,69021915.99796832,25415949.083254952,160193634.31914157,302275731.64737815,233865181.41871837,125779988.03120437,50798108.41986817,0.0
98,32384918934.934387,41135372280.43922,136835932090.88513,434338836334.21185,672811668286.976,875959962634.1381,1063306533401.8949,1219994380654.206,1382268629238.865,1655320286168.7278,1397113256633.4084,1395964366367.189,827429728824.7137,10831512898339.953,12584509857612.217,227320864114218.9,189098479971777.4,88907842930575.42,37510372751706.79,12835781191640.125,0.0
611,9970318855.456774,11969038378.549023,26163054083.738544,68904523318.6351,94825174630.65068,114956506565.6553,130889880835.0718,143054864810.96362,148755312637.46454,162441241831.1128,122919118267.39235,71554096585.4316,38447229371.28661,133473822248.14659,123152135609.95776,3160460122501.3945,3266976795999.437,1741006196566.6892,778345734128.9958,277020111613.5713,0.0
1090,16694685089.253843,17582434387.709564,27004700822.203506,50228789559.00633,56266350892.256584,61003850009.16145,64458775212.097855,67041561036.789,66170012770.41812,66591784448.43328,49929487393.40013,38331395100.95124,20980265570.558712,235422034475.69614,274612360905.552,2649317073414.659,1723591823694.954,680731119523.128,262212901225.723,84064641023.80635,0.0
503,2606210851.4200873,3849437566.212992,18655495442.183,65294120769.79686,110696377522.81859,144074833787.982,170946502201.6398,191020887268.5487,203083142744.9548,229365742581.4864,172729642259.3822,88499586210.32018,48003589044.531456,14285998963.712645,8393008985.326399,161739267780.1816,207356682252.19025,130776609396.74838,64257272229.11341,24500156500.19517,0.0
111,84182664527.96571,86448217530.12401,130555912925.04341,291098341591.4081,376201141064.6031,447660091048.9947,510744386903.37286,555425716937.1984,571282312357.7341,623886716784.3148,475426695242.7202,277228025281.9315,151290244169.52008,533888284868.54443,498086264380.56836,11157715507513.623,13724356542023.5,8412738721152.172,4059192362812.303,1526282098941.2212,0.0
1545,648769185.4255971,825836025.5111805,1569029289.072328,3736915151.0380487,4502067755.30133,4987817804.175026,5235700250.942972,5433230530.369898,5370900582.496951,5265814204.807783,3749868434.732954,1874200814.9815867,994106713.2958177,285829182.70755374,160868337.5969972,2581102735.91726,4446454022.907155,3292553889.3026557,1732435192.055538,689450391.6745963,0.0
1524,148868167.24697974,367821546.6452701,1383273309.2052517,4081766858.15173,5581341856.166914,6486970600.820215,6955467891.674855,7340722392.167028,7435738832.200484,7430490964.821849,5298370481.488303,2651064018.261814,1408314394.948114,271560327.2057525,110406876.85065635,1070149029.4653519,2003610166.0126507,1546873471.7809298,831113015.252073,335469319.78523725,0.0
1266,6526797772.76931,6281790559.082506,7657014862.194746,13406045242.241165,15234741462.794586,16643665330.23533,17546878300.72969,18184795451.064583,18105344541.40153,18251185570.18868,13203253493.842196,6779809312.838008,3561141193.1032543,3064399457.964065,2490915640.4124002,51046137693.41924,70050177011.17957,45721769646.89597,22662186959.085087,8663635994.422142,0.0
546,29679702589.088528,26544555291.259354,33907861692.65399,70941191380.37636,87032982233.1727,99547577505.64944,109057402139.18672,117231303652.7227,120406606713.17499,126039531751.34947,97190599639.55206,106571992720.82257,60119943495.84862,1132347133870.49,1442401999100.2935,5999037859490.008,4166910421447.649,1808623918778.8591,740441589441.6593,249040560027.2261,0.0
385,61672511853.649086,58154169560.98989,83629077981.0438,160811446481.32462,193724252269.15237,220033358783.4629,244184033996.03015,261165782595.0443,268263228907.33347,281653573108.55194,215974538386.57306,190082063511.35962,105844626035.18764,1365823976909.0288,1524120640402.1812,16760235008695.15,12445774645810.459,5529471475894.471,2287875824834.851,775818183116.8167,0.0
638,17065028562.461765,17649148092.980953,30066758002.343025,56492639448.48832,72558697642.36354,84125535489.47403,93413478151.15927,102254474097.25896,108945560462.32062,118033983062.64308,96363929373.26137,146412654499.39883,83649888268.14142,1797945052990.188,2221592893701.246,14428061171618.979,8624546383879.11,3332453163992.5186,1293566067761.266,420622965113.6957,0.0
600,5947625654.938529,7132113194.460416,12331600430.434177,29120569192.804333,35120415790.55549,39402683569.797295,42234971864.6691,44432537661.66059,44523720840.445496,45558521206.92968,33403044216.892467,17753479769.370255,9328753775.523878,13863238012.67849,11430033573.978119,312095048969.7726,433116691422.1491,278524680759.4935,136615295968.66992,51812023643.030426,0.0
528,33841813.42238793,1099102152.7166853,14327599539.497791,55688072510.18521,97178357190.45135,127262678132.31131,151687554782.5966,170584889222.0265,182252509736.08975,206721126528.35806,156055444406.3236,79729381451.32814,43270709426.34409,7551746267.575531,2524545705.5655174,128566649.34565136,50088695.20557185,20325370.192816436,10321236.525347194,4873097.00400289,0.0
502,1125772226.181177,2509384964.7433333,18259736789.856365,67262980592.01174,113726654621.43135,147961823834.7686,176101114832.5173,197874803194.89136,210867448473.6085,239058037573.51477,181321244609.5767,93595786171.82472,50718813873.007675,14273291150.147205,7743076588.615276,181717372296.08582,302766769297.8007,219618191736.74396,114798565051.0074,45515116626.83324,0.0
1713,559522223.5578494,734205816.0414759,1674896694.0741217,4458321905.560008,5872972135.108282,6794936134.481349,7345352692.231275,7773652476.125449,7907972204.69965,8083450133.965867,5864539718.677675,2976609454.1425095,1562555787.4144244,366172717.7346637,177296566.60565525,2064525824.0766678,3702356006.016657,2825923629.920734,1510632686.2474878,608078961.3814698,0.0
741,7237705083.431746,8318994860.734718,19576782588.240265,50711479411.64445,67932625266.74511,80589235611.08595,89544061247.64148,96320481788.27544,99336282041.85526,105680150520.25017,80083955876.93535,56949046007.866035,31144169968.107285,257888667350.1059,266442309587.97186,5380443699667.209,4267380049182.102,1927887978629.3843,797537864244.2886,269419668140.55057,0.0
666,8963116905.465208,9730266317.753159,20189061881.46287,47357291454.76496,61133492854.84914,71452455615.57849,78630079107.25107,86056167046.5465,90572242622.85825,96567811946.14462,76325930424.47116,105716409085.60394,60620538913.115585,1278478193049.7305,1579178654949.5608,9066661074502.535,5759256504128.874,2331393439719.5103,925142427759.1122,305162291505.96136,0.0
1558,47036441.083344616,121587087.89327535,492618274.1521861,1485776508.8090644,2077368897.0395079,2439619598.903532,2632823079.613169,2789467753.988548,2845144011.413656,2867990084.622321,2048423280.4118214,1025533761.0347193,544243408.999901,97778200.74751122,36505381.74899129,219967486.53399685,410767784.204756,317024426.1309519,170327703.18692237,68754488.32501619,0.0
951,1261214769.7711334,1358320113.4276588,2234873441.129103,5251817422.932891,6776259723.7889385,7739443593.917786,8296639235.81689,8751111794.21616,8843859531.88592,9010713911.74541,6486896219.560737,3248236738.63297,1700987602.457471,487757909.9165105,274769683.30426687,4435977950.395263,7611103786.079644,5632274569.111772,2963013428.7934113,1179163511.1512744,0.0
193,45405497793.5272,47908280986.39554,117000853280.04164,309151372181.22473,433661039155.92535,530474294047.2711,619442935637.1722,683631371165.2976,723177044508.2439,804499509307.847,634930193884.766,633818759279.8665,356246822359.8964,5230777483272.572,5982837243403.876,74893085978747.7,59906021761655.8,27611060043366.027,11571008592941.451,3948331914184.249,0.0
1342,168342886.41334462,263861709.43776417,716882058.326904,1951144193.271648,2584058485.164593,2966445715.774368,3164997596.7899613,3324782507.4564123,3353627737.437214,3345511232.8818784,2387623259.160944,1192685373.2609692,632764526.5593419,118862957.24812196,47033009.40306109,347384862.5559184,638089121.5406281,490413369.5490492,262991693.16687033,106055022.91681892,0.0
245,91906889071.713,94696666175.28218,149256816508.65512,291074876096.9069,329557577223.0397,353203483670.4235,379209747229.3806,389931909987.32465,385516533107.379,391085378913.2165,294229534125.13727,249855014246.83224,137370721064.09775,1647170333579.119,1719199854449.9016,30851243518152.117,24795788701686.066,11286925564851.006,4687270281014.99,1588609124466.077,0.0
1001,8961074390.726393,7837386687.3130865,7966486491.565935,13013942457.54287,14630793760.338846,15927516747.959295,16685628328.231031,17261881320.053158,17108790148.34086,17105648319.129707,12402669810.084122,6848547050.378914,3638091947.95291,10483998333.05811,10687857908.895739,169937885637.8183,160722588791.19513,85561667694.40295,38846195727.840096,14053473473.837296,0.0
1015,17489598140.52396,12034810581.991407,9942632195.051605,15150304732.184874,16950758856.38685,18499561130.55358,19466284293.682976,20418116977.65775,20562010131.425014,20782841388.942455,15476812889.592487,14879286554.83887,8248489107.283978,129940994458.96162,153097032304.68393,498042766766.79095,320437085854.32086,138019641016.49957,56830577244.6333,19276301922.606506,0.0
649,16918729084.199635,15182019799.391981,15146169319.2622,22162414261.07137,21978726874.00387,22489232665.637638,22696040810.392178,22773991531.548565,21667073834.161232,20642167556.674976,14699050290.18828,7610523620.0475,4034813323.6746254,5589041829.25726,5016386390.855424,100142573128.04984,116807172479.81706,69837799199.58058,33383755577.673557,12489749676.211605,0.0
515,2301105563.7046843,3019163825.9092174,6647888268.870019,17319108508.069656,22276844676.727608,25579449173.742966,27540585556.602787,29072059802.641792,29451171322.220524,29928225138.906567,21728135129.65658,11053199633.771923,5791804070.926253,1647470142.2617252,902318220.3088514,15799994188.869827,29151811585.821236,22415948072.579494,12021481943.933088,4847298110.760502,0.0
1679,116520995.9434664,257303694.4493629,969042403.0097054,2945661202.3035126,4119284481.7859983,4865354934.779202,5305850939.539624,5659698215.668054,5827398646.554851,6006564921.745795,4373292877.203898,2230221973.612267,1167160162.2040076,227697187.25135356,91403070.40590417,875908497.0147209,1646360065.625871,1272259886.6693766,683846910.8084854,276083281.8339659,0.0
37,147475858140.95697,161005615609.41693,325660534350.54553,899708444976.0641,1327141399311.761,1676850627587.9675,2016036890959.321,2304559969283.7017,2466368760243.257,2828392616672.3774,2232222423375.216,1348455192197.6343,758955018885.7318,2928992205532.5312,2990680819518.859,56959839245212.69,61340702671869.43,35395977557446.53,16707005655541.424,6202451465095.544,0.0
1257,5084871303.422472,5639038082.365063,8797158798.675095,19503535146.573124,23520399586.219353,26497854508.35402,28474990818.132427,29982462513.031506,30166262325.79443,31068568239.712852,22810832092.522793,12607833182.234217,6623292956.879898,17907777084.33118,16051347265.58725,407518778250.9592,429782940304.5159,233000807349.77505,105381137382.17758,37869339319.02707,0.0
176,5040821823.086986,8876734988.069878,52214356766.641235,187040209005.98557,319107984507.3107,434741506646.1838,540114577950.2014,617818530385.4036,713573549880.3586,856987107931.9926,713709610137.4161,710312288576.8665,434228913128.6887,5706832867909.768,6830150670463.106,122136229142673.97,94127738145601.9,42303343263202.805,17540247572843.984,5944867906776.792,0.0
447,83340250919.8094,70447492633.80746,69817699843.06569,105692170123.082,107127070294.36311,110671776440.2749,112947221306.39122,115813844135.24341,112634267302.33255,109658309556.7314,82418940330.9648,98079079700.06033,55101855465.78501,1062617799581.7913,1294498498044.7285,5905791315384.836,3650947772613.694,1433550989049.5352,555685978465.0757,179745429240.07,0.0
1727,523165700.0856363,692782995.0008761,1431914170.8119197,3708912224.996116,4738073327.581415,5420202269.964585,5819132525.473821,6135339758.007331,6202220836.826328,6298526061.003767,4578191418.152528,2324762768.887353,1209968986.0932302,241188168.9362042,99740627.000097,824479569.6246189,1500056253.4109623,1150079244.948155,616073532.746911,248297697.79451033,0.0
933,304135552.1304754,511686520.3800335,1543037259.9959886,4334157711.433035,5860328334.143994,6790125379.431727,7280487314.034501,7675194466.019866,7784775099.335693,7808720219.190049,5574220037.238121,2791094428.874118,1479031646.0430024,326310960.08326614,150794775.36162382,2095935150.6334696,3911485471.4149427,3017035715.399348,1620266369.1372898,653829458.2996037,0.0
76,75156759822.36641,76172426319.61087,149232450983.4489,368957194205.8659,509875454309.2117,628878493836.9232,738064626653.2355,826716512020.6484,896055955808.518,1012009125897.7672,809981918921.0021,724765129237.787,410969983942.29987,5243591618909.051,5970421398562.671,56849085440716.96,56367969794013.63,31424098950236.31,14596013776713.06,5359404556020.376,0.0
961,5403743362.067889,6241350480.706926,12445373736.7358,29247851902.021748,37171724401.046326,43566389874.58454,49019375017.66387,52856531269.53329,54461932688.98671,58879125626.94626,44833305973.84478,29402712377.86139,16008952107.726986,105329428708.42986,106233560670.04807,2181914036099.7415,1711347282592.7676,766576455510.3635,316268886287.0811,106761034903.74284,0.0
1483,2209309647.4912734,2326543417.755739,3785251839.00534,8879824523.084766,11696664707.222942,13664167070.25581,15004266124.534273,16040359480.62953,16460980093.252491,17290599548.51334,12758014809.873653,6599279687.3919325,3474212873.845692,1748773275.7325723,1227463343.4165087,24781503380.002472,42176992841.42268,31129972347.36511,16365198330.676811,6511684885.317732,0.0
150,5303674532.721133,10120746370.300198,62789143977.82163,240005730895.4783,414163331187.0351,560872330760.1193,702141641347.9172,819306607271.2262,918131073917.5585,1102927941149.1257,891689216027.8503,527876900265.2011,298149580673.6733,712170280953.1832,627691398486.1404,25607801633478.008,34279224382437.32,21395019165964.27,10325771497825.303,3868619123539.0166,0.0
106,63638659932.28689,84997654227.73415,266708456645.58948,809153739629.3818,1174239438364.1663,1457497056092.7188,1704180215857.111,1910129122237.416,2012565388170.9775,2234680554211.4814,1740359943752.1143,1156515206582.8086,639663847187.0087,3932570875706.7324,3877569127759.098,99167951385741.12,105154734884609.81,57412643320280.07,26045564777283.49,9369054410330.396,0.0
1039,2234285829.599647,2880218181.4552712,6953052833.500964,18581706488.27692,24928945590.415016,29325569528.20207,32359338382.94875,34811081646.414474,35864728147.89081,38005491197.75384,28372873825.94799,16035036875.796083,8468330552.477713,23729076339.72175,21035268603.48135,576583915475.374,698285507380.3372,409948890784.50714,191895874859.86722,70443374263.81332,0.0
1725,14746839.754051179,46329052.558003835,266621101.9082108,823180520.3393178,1243642894.007267,1498572797.636922,1642248223.304521,1756360507.819449,1817586668.0713918,1867644870.8800366,1335953953.508514,666226733.9979081,356263210.7889028,62106036.92012795,22317678.20759882,98778662.73307066,184312099.28472078,142260860.0060407,76443525.35502198,30861183.44486221,0.0
1556,237161768.33385834,336593862.2613458,767714053.1470381,1942506023.5589707,2408053994.213999,2698704533.248487,2849614045.915904,2972437959.198715,2961226901.3746896,2922545273.7488,2097410699.0932393,1056634601.9265978,559056253.7125213,129856563.65155022,62610136.72252622,821707001.8703092,1507392055.1364708,1157826221.2673798,620668915.9839065,250230342.0719877,0.0
670,1955886772.438682,3366560880.7779303,15911832395.671446,50800728446.397835,81156975621.59961,108240284294.0795,135048450989.22989,156396112880.45834,169217675718.75003,197040710334.33917,159367884988.5122,107744922329.35416,60804132832.804695,370119098174.1602,362357970801.47046,9864362179007.29,9115767369504.781,4635696270192.512,2050959549618.823,728232408327.4586,0.0
145,36233911947.860695,41822806394.05996,110559185458.93065,284684927294.21136,414986175989.1341,518378942918.3246,604366059591.975,684175124789.8408,728252435805.2289,821040883527.0245,657261976421.4456,626670744019.0177,361672219618.9959,4862008551745.06,5321361296028.171,79740478750385.7,67167122269708.31,32601275478394.754,14071310773943.91,4904226976834.86,0.0
712,17164980175.507914,17297822341.59616,26459095542.283268,56687158117.18355,71243305442.8825,81725994041.97581,89300961374.73358,94187594433.79643,94905469678.17313,97158328109.27914,72371216345.03949,47415197317.26694,25548634850.743973,178499833105.45514,186879534481.82877,2988668957129.5205,2438792558306.4897,1146521700151.249,486244393194.14404,167445477312.3242,0.0
853,3682258540.3816943,4894389289.024147,11853437851.486025,32868534359.002823,44867234746.08288,53352743278.00588,59419036423.97918,64153509488.18094,66244050667.33225,70573369762.89522,52513831461.870476,27603098106.54671,14564106065.080404,11814202181.346176,9096752145.763327,239156715199.2686,356904022921.7816,240371320017.61804,120609533285.23184,46446148608.966286,0.0
192,44178957117.480515,53930614128.145325,138234169705.15253,349641668813.22845,477350329752.48694,578274173017.6368,677305915267.4017,747988630135.9708,784398090910.455,868656183091.0872,682742796711.3269,623941601450.386,349382534982.77875,4414027623897.579,4870151187193.261,77682449223782.2,64802901254891.48,30958226872731.61,13234311518932.947,4579952593461.014,0.0
1070,1541393068.7140923,1578216606.7541056,2055457057.236825,3881532007.5386543,4248027080.8745294,4516769391.334933,4643927338.371299,4732701365.013041,4580475052.451787,4414337453.064407,3130324661.2962823,1554238515.7178636,821918843.122492,245975559.08787414,142418996.2561047,2272913790.9458385,4043775858.739455,3069504062.7335806,1636181319.9246144,657270057.2969922,0.0
297,62435348.436034955,1619392794.2714803,24684600976.472836,103824525734.44792,188079053902.24246,252230571252.74118,308557136955.6062,354626814233.9517,381366486549.68555,442355750643.2423,338861246573.6449,173640553387.7301,95691334532.68369,16915843277.86353,5688955182.246475,294283770.49492824,117374746.50089723,48812659.596074894,24860380.897920005,11645445.592507912,0.0
1684,101862849.35760677,299649005.3091447,1536985772.5254886,5054124217.421347,7428928361.736723,9015846499.63841,10141430002.304482,11036654056.607002,11521211695.08174,12360001797.50548,9219225823.505901,4787153458.3954115,2532667057.944141,731767568.865957,391934447.12905484,8904372945.528748,16970120016.250826,13153809508.035042,7078732041.342573,2859394563.6948886,0.0
19,26236409247.48276,54134345742.55057,331045376796.4718,1232723843212.3657,2035972570588.2285,2666488014294.0747,3281445262256.6064,3802973024272.2656,4159946790241.3555,4905907091279.142,3990185564442.299,2766917466553.759,1703954183838.3853,11704376227708.89,14162829924571.9,414533542725485.3,363738354223658.8,180307780479381.66,78627572233022.45,27590605033119.12,0.0
196,69445629444.55635,72007816615.5561,121172916884.41847,279000362047.7829,377828998691.2601,461856103881.5273,535328011641.0167,596812187414.502,618505451865.759,688222590358.673,531506355398.8132,335070961251.43396,184778697963.6737,1010742431362.8835,1030911451941.3339,15899338264648.701,17808476808601.684,10527038640798.51,5014551640560.135,1871444451920.4106,0.0
551,24643879098.903637,26215985228.050262,41102347229.20193,92173216136.02435,113851526766.24188,130171998614.70064,142963108362.5363,152619396637.5139,154878072277.46756,161876876324.12314,121105974931.79745,68900950446.77959,37090064788.05253,114650394493.83723,106689212302.8672,2429424558692.194,2494550699547.0864,1316719174929.6445,583965972436.0421,206402421289.83936,0.0
435,16111331591.919584,17279255752.684216,29139423592.769325,69252426961.08551,92361538131.8087,110494817217.60971,124689371591.3039,135150813192.99887,139617834300.8653,151543998579.82434,113573753111.43869,61086125409.23595,32560425700.675243,52450291890.22219,44588020874.25732,1098926467321.6649,1541063369808.088,1010138451767.7388,501408462663.27997,191874744912.66367,0.0
1691,70183824.58026095,212312499.28823623,1036201210.9173026,3367593749.0146747,4888253382.122378,5897732559.068741,6603929437.426803,7162414795.627153,7453465758.744479,7960424123.074573,5932888370.135042,3071769939.810439,1613848291.8325531,343004186.1667017,146024027.98421112,1903847501.8981252,3621022143.7578144,2805783482.23157,1509809667.4269571,609870900.1949934,0.0
1258,21706212145.74194,16718257056.2596,14502733384.009573,21793950250.085056,23733540299.184055,25704633475.46784,27175856027.154564,28456946579.432476,28507109385.89794,29268547297.128635,21812298709.966568,18951695251.090275,10366262943.31545,147124824157.88165,173439728078.65665,761314508982.0248,512477721048.8712,217537025727.42358,87706959729.57997,29146896489.790356,0.0
764,16321675998.2164,16074143815.836895,29428817802.682858,60959375884.0639,77200479836.28563,86542069306.59892,95254140361.29446,103137307002.96127,106459672952.71504,109322294131.86316,86320591801.65257,132925380968.75497,76186029179.77585,1656991388066.557,2005022051795.0515,13800287481575.775,8032504831323.78,2979413921406.35,1124158166860.1526,357132160067.0141,0.0
460,22324107011.98123,21860310433.014816,28998822161.693714,56949290144.37453,68829782615.93025,79304572319.84001,88277796173.06615,94158473534.4783,95448385733.46742,102256648904.0851,76561433012.96855,41226737198.67617,22202828134.695385,38234480181.36386,32793843509.681965,744736356652.6256,1109956703148.4849,761726773000.5978,387423598393.32184,150870205512.33777,0.0
1763,2597656.771170538,68950182.489876,854778657.1596622,3201878447.9237323,5554878641.191358,7164941092.35331,8329987760.41542,9208645454.710707,9827451097.606777,10892355926.293533,8036182481.435008,4048364139.347575,2184896173.075833,372081963.9013879,123513674.94032519,6212863.296409155,2425513.3198150783,988825.8667608757,502603.4758163875,237088.08341002715,0.0
978,1564545797.2794008,2144584170.5925865,5155622786.169347,13897917050.421707,18297072271.294903,21148861869.547962,22854204143.11637,24228273563.42595,24647522060.431507,25263989128.83552,18411975312.749027,9459149353.2923,4967709972.05585,2810009066.340342,2049888491.197702,49920398028.59972,73478656095.8325,49879499085.43798,25280582314.044285,9827803670.218323,0.0
1417,5403041.483118063,160470795.06368855,2229618618.401336,8924473210.367044,15828661767.949175,20895988431.72895,25078674555.348206,28340527870.337864,30357845337.293606,34674356371.18589,26233212833.031567,13388202833.708673,7292368364.593954,1274628613.3192637,426613433.292905,21756178.926374126,8495456.12819541,3455480.0897304034,1755270.0638143294,828186.1653427195,0.0
972,1933769326.6406307,2096285523.5283017,3633436268.4221573,8724438952.682962,11530150341.546345,13402684030.9762,14554951543.322687,15424205065.031797,15778814386.803926,16337591257.012924,11845355247.081682,5972433174.334,3124073997.9837227,906827378.1414858,507339834.5083704,8585556255.360877,15477608476.809528,11781047650.997782,6286874897.688665,2526718623.4590936,0.0
22,171604621827.2004,192712457015.18253,410834607728.0954,1132603376346.347,1653275706962.963,2110898866143.2998,2537281591916.9106,2893580217804.067,3093845854183.6333,3549489107581.7065,2812205858716.962,1952809431119.524,1101112609173.055,8179606061845.618,8838197826459.012,151156138435842.8,181749636128321.16,112583155885311.36,54884490680470.01,20798527920436.965,0.0
816,1759562967.5742054,2382544072.502715,6013801464.348868,17098330376.050035,23851064249.199203,28529654162.55159,31831983865.379555,34407633769.57577,35633531969.09916,38045615576.9834,28314754173.517136,14696937324.206081,7723378069.703297,3438525710.1830134,2257862390.5212417,54695544758.69833,101545916668.81894,78075018013.48003,41860469170.24863,16872044993.48853,0.0
18,173047835866.2733,185178742017.67145,405546594506.2703,1097293867935.8713,1654303491067.5286,2123919926715.5647,2575578304237.195,2971779571028.4375,3288775524238.192,3855977860205.322,3147902674357.611,2438038451035.6753,1389598504571.3718,12141266453815.342,13147668054011.62,208409198974156.6,215206100807903.8,121046957264177.23,56303178711854.65,20665044164175.35,0.0
1586,19195829145.383526,13516511628.714365,9535046726.83356,10039159344.312489,9221523949.645975,9141026240.802094,9115293534.533949,9240029716.584307,8981712945.026487,8742279867.957716,6643087867.497296,9384553039.119785,5312359508.867964,116762554896.43391,140096488875.07816,385626165647.35406,212670799738.11383,80025774342.39243,30645584844.55868,9858809747.12301,0.0
348,5668655413.354944,6354465175.844549,10248932903.359062,22906281892.438538,27983634233.262085,31375305038.57935,33255993568.10455,34706968240.735435,34697041669.4827,34665057915.61191,24879974085.73715,12559603044.943779,6643587313.752598,2711880267.734844,1796712464.8308334,34931459841.19147,57358213644.229675,41692788214.319305,21808205133.4324,8655239253.79752,0.0
361,35074415645.10596,37914111282.48767,72185239066.05197,158939504632.49622,199290441790.2519,228631761816.8681,251446554638.4253,271242102232.15674,278020971108.0241,295376889221.34814,227426826552.7957,197328892889.43118,109819455926.99951,1366989301800.6057,1516800606885.6213,21794251839285.72,18233140808383.22,8831008876186.0,3822575930215.2617,1338015541314.6982,0.0
131,58070907949.78607,82329963670.52931,245143233495.99478,741690272006.606,1048151557380.3721,1279899900702.5452,1489512789834.1523,1670010295113.7139,1761300613686.072,1951921660873.304,1518976909074.7837,838034012804.3129,455790281945.83044,533098033781.0633,531676111327.8369,7506918222726.732,6043949941202.099,2917608313162.501,1273681041502.044,450401426881.81116,0.0
831,7841886723.874235,8207990775.567684,15696190381.422045,37990015529.46928,52842529406.41682,65813694317.29884,77815199648.57983,86120527112.65201,92002634561.11201,101664424757.12361,81950131131.0291,94365022074.19942,53993443801.00734,926552466297.963,1077994696013.9398,10292795765524.768,7431916559580.855,3304772388130.739,1375411149204.858,468819706488.22107,0.0
1688,91732121.0848089,165355135.21700743,503201539.02774984,1367226906.0090144,1791752277.8626697,2039294990.1996706,2158847485.785671,2257255348.3673506,2259839779.5569596,2223261684.9633045,1573432591.3437548,779817909.5131459,416838991.3388849,72321133.91252242,26229513.589252077,117719678.68699062,217339917.52513492,167319515.83966607,89807513.55880882,36235816.47202578,0.0
1353,18080186695.116592,12986859173.077515,10415515898.248156,15228754055.750715,16909754899.425058,18392908153.890415,19288709106.318314,20226031158.913414,20388973569.90176,20635772010.777157,15427905776.20189,15175709413.685238,8421802111.497418,133000056627.9359,157098331303.741,741137930908.7203,500849340029.7403,214878573557.29388,87487833645.37256,29334460190.416348,0.0
1496,2604425057.012301,2548893751.374217,3212402451.7293115,6616158758.069997,8307063829.175598,9568647983.699228,10408548815.764864,11055384614.174938,11276811374.26894,11777801978.232141,8537393645.807978,4314836316.5378475,2232433791.8259444,1417425030.5858176,1090231214.9859056,22799055784.38413,28389695392.3924,17289643304.902565,8285008436.107625,3097237822.3301296,0.0
448,47766848.37682093,1622869519.8143377,19844043724.432114,75368329273.80508,130209253245.61378,168927765412.84592,198967413634.87274,221718544883.0121,236339302931.54834,265460019245.91183,198683308157.91138,101008857273.44081,54521104960.71557,9434109945.480145,3144238207.130368,160873729.22967434,65347470.28370185,27784569.01540053,14191689.420241978,6604326.351279586,0.0
1436,94104108.20564166,180026496.9410344,727789503.2214969,2216152504.826895,3282113615.8697724,3956723959.163533,4368805986.81708,4688862843.170849,4877193097.362129,5109811815.417806,3706161956.41495,1867126883.244923,989619762.6599369,212843576.06169987,94393876.99594912,1248143110.9150436,2348453234.7115602,1815043136.6195946,975599259.9539298,393861679.87029564,0.0
333,1810177152.6026304,6337199949.6434145,46823194599.19179,170529841101.59183,274812593008.6187,351285359680.6528,414822779439.5723,466961991308.3582,498377844541.7102,565140246434.4061,435171660667.03156,240232492522.27408,131116494060.91849,200380529748.50082,182230234396.32132,6060944670840.665,5535032690626.936,2712841164770.837,1164358281405.612,402832407407.6204,0.0
1154,112755736.82506596,179583362.01316682,489272235.3326792,1296688623.8473258,1661681466.7433965,1883050702.498211,1993622049.91976,2083092459.2999904,2081229316.3351214,2045941874.137184,1457792673.2643976,727147640.2928394,388165465.45899326,66458799.368379675,23499408.028547604,76318087.85107048,140265208.64356452,107907287.42481153,57910021.58376625,23366194.80344399,0.0
